Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,Market Cap
501425,Bombay Burmah Trading Corpn. Ltd.,BBTC,BOMBAY BURMAH TRADING CORP.LTD.,Active,A,2,INE050A01025,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods,187253800000
532144,Welspun Corp Limited,WELCORP,Welspun Corp Limited,Active,A,5,INE191B01025,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,187426847039
524208,Aarti Industries Ltd,AARTIIND,AARTI INDUSTRIES LTD.,Active,A,5,INE769A01020,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,189597593900
500043,Bata India Limited,BATAINDIA,BATA INDIA LTD.,Active,A,5,INE176A01028,Footwear,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Footwear,188164260000
530019,JUBILANT PHARMOVA LIMITED,JUBLPHARMA,Jubilant Pharmova Ltd,Active,A,1,INE700A01033,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,185729539895
544174,TBO TEK LIMITED,TBOTEK,TBO TEK Ltd,Active,B,1,INE673O01025,"Tour, Travel Related Services",Equity,Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",184602134600
544176,Aadhar Housing Finance Limited,AADHARHFC,Aadhar Housing Finance Ltd,Active,B,10,INE883F01010,Housing Finance Company,Equity,Financial Services,Financial Services,Finance,Housing Finance Company,188464968936
534618,WAAREE RENEWABLE TECHNOLOGIES LIMITED,WAAREERTL,Waaree Renewable Technologies Ltd,Active,T,2,INE299N01021,Power Generation,Equity,Utilities,Power,Power,Power Generation,177068000000
532527,ramkrishna forgings Ltd.,RKFORGE,RAMKRISHNA FORGINGS LTD.,Active,A,2,INE399G01023,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,184398600000
506590,PCBL LIMITED,PCBL,PCBL Ltd,Active,A,1,INE602A01031,Carbon Black,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Carbon Black,182371750200
543720,KFin Technologies Limited,KFINTECH,KFin Technologies Ltd,Active,A,10,INE138Y01010,Depositories- Clearing Houses and Other Intermediaries,Equity,Financial Services,Financial Services,Capital Markets,"Depositories, Clearing Houses and Other Intermediaries",182646201400
500620,Great Eastern Shipping Co. Ltd.,GESHIP,GREAT EASTERN SHIPPING CO.LTD.,Active,A,10,INE017A01032,Shipping,Equity,Services,Services,Transport Services,Shipping,180823038969
540902,Amber Enterprises India Limited,AMBER,Amber Enterprises India Ltd,Active,A,10,INE371P01015,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances,182437400000
542726,IndiaMART InterMESH Limited,INDIAMART,IndiaMART InterMESH Ltd,Active,A,10,INE933S01016,Internet & Catalogue Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Internet & Catalogue Retail,180849752892
540596,Eris Lifesciences Limited,ERIS,Eris Lifesciences Ltd,Active,A,1,INE406M01024,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,186192734400
500252,LMW Limited,LMW,LMW Ltd,Active,A,10,INE269B01029,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,175032400000
500710,Akzo Nobel India Limited,AKZOINDIA,Akzo Nobel India Limited,Active,A,10,INE133A01011,Paints,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Paints,177557110211
504614,Sarda Energy & Minerals Ltd,SARDAEN,SARDA ENERGY & MINERALS LTD.-$,Active,A,1,INE385C01021,Iron & Steel,Equity,Commodities,Metals & Mining,Ferrous Metals,Iron & Steel,178516300000
544045,DOMS Industries Limited,DOMS,DOMS Industries Ltd,Active,B,10,INE321T01012,Stationary,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Stationary,177380408245
521064,Trident Ltd,TRIDENT,TRIDENT LTD.,Active,A,1,INE064C01022,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,176729699665
540900,Newgen Software Technologies Limited,NEWGEN,Newgen Software Technologies Ltd,Active,A,10,INE619B01017,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,176504732594
543415,Anand Rathi Wealth Limited,ANANDRATHI,Anand Rathi Wealth Ltd,Active,A,5,INE463V01026,Financial Products Distributor,Equity,Financial Services,Financial Services,Capital Markets,Financial Products Distributor,178452822690
590003,Karur Vysya Bank Ltd.,KARURVYSYA,KARUR VYSYA BANK LTD.,Active,B,2,INE036D01028,Private Sector Bank,Equity,Financial Services,Financial Services,Banks,Private Sector Bank,178717303800
533293,Kirloskar Oil Engines Limited,KIRLOSENG,KIRLOSKAR OIL ENGINES LTD.,Active,A,2,INE146L01010,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines",170370125157
515030,Asahi India Glass Ltd.,ASAHIINDIA,ASAHI INDIA GLASS LTD.,Active,A,1,INE439A01020,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,173882130972
523367,DCM Shriram Limited,DCMSHRIRAM,DCM Shriram Limited,Active,A,2,INE499A01024,Diversified,Equity,Diversified,Diversified,Diversified,Diversified,170932895336
500048,BEML Ltd,BEML,BEML LTD.,Active,A,10,INE258A01016,Construction Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,167940647852
540750,Indian Energy Exchange Limited,IEX,Indian Energy Exchange Ltd,Active,A,1,INE022Q01020,Exchange and Data Platform,Equity,Financial Services,Financial Services,Capital Markets,Exchange and Data Platform,170075986052
533339,Zen Technologies Ltd.,ZENTEC,ZEN TECHNOLOGIES LTD.,Active,A,1,INE251B01027,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,171354982476
543318,Clean Science and Technology Limited,CLEAN,Clean Science and Technology Ltd,Active,A,1,INE227W01023,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,168960078000
532221,Sonata Software Ltd.,SONATSOFTW,SONATA SOFTWARE LTD.,Active,A,1,INE269A01021,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,168510787500
532939,Reliance Power Limited,RPOWER,RELIANCE POWER LTD.,Active,T,10,INE614G01033,Power Generation,Equity,Utilities,Power,Power,Power Generation,170278787727
533282,GRAVITA INDIA LIMITED,GRAVITA,GRAVITA INDIA LTD.,Active,A,2,INE024L01027,Industrial Minerals,Equity,Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,172067823810
503310,Swan Energy Ltd.,SWANENERGY,SWAN ENERGY LTD.,Active,A,1,INE665A01038,Diversified,Equity,Diversified,Diversified,Diversified,Diversified,167981506772
517271,HBL Power Systems Ltd.,HBLPOWER,HBL POWER SYSTEMS LTD.-$,Active,A,1,INE292B01021,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,165623952750
532504,Navin Fluorine International Limited,NAVINFLUOR,Navin Fluorine International Limited-$,Active,A,2,INE048G01026,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,166625717393
544172,Indegene Limited,INDGN,Indegene Ltd,Active,B,2,INE065X01017,Healthcare Research- Analytics & Technology,Equity,Healthcare,Healthcare,Healthcare Services,"Healthcare Research, Analytics & Technology",167300980000
541770,CreditAccess Grameen Ltd.,CREDITACC,CreditAccess Grameen Ltd,Active,A,10,INE741K01010,Microfinance Institutions,Equity,Financial Services,Financial Services,Finance,Microfinance Institutions,163931356400
532762,Action Construction Equipments Ltd.,ACE,ACTION CONSTRUCTION EQUIPMENT LTD.,Active,A,2,INE731H01025,Construction Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,165422927000
543238,UTI Asset Management Company Limited,UTIAMC,UTI Asset Management Company Ltd,Active,A,10,INE094J01016,Asset Management Company,Equity,Financial Services,Financial Services,Capital Markets,Asset Management Company,163290455426
533581,PG Electroplast Limited,PGEL,PG ELECTROPLAST LTD.,Active,A,1,INE457L01029,Consumer Electronics,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Consumer Electronics,161373565846
532400,BIRLASOFT LIMITED,BSOFT,Birlasoft Ltd,Active,A,2,INE836A01035,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,164577357000
531595,Capri Global Capital Limited,CGCL,Capri Global Capital Limited,Active,A,1,INE180C01042,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),161407800000
532689,PVR INOX LIMITED,PVRINOX,PVR Inox Ltd,Active,A,10,INE191H01014,Film Production- Distribution & Exhibition,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",158008300000
532300,Wockhardt Ltd,WOCKPHARMA,WOCKHARDT LTD.,Active,A,5,INE049B01025,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,164206812381
505700,Elecon Engineering Co.Ltd.,ELECON,ELECON ENGINEERING CO.LTD.,Active,A,1,INE205B01031,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,140564100000
532966,TITAGARH RAIL SYSTEMS LIMITED,TITAGARH,Titagarh Rail Systems Ltd,Active,A,2,INE615H01020,Railway Wagons,Equity,Industrials,Capital Goods,Industrial Manufacturing,Railway Wagons,161107138080
514162,WELSPUN LIVING LIMITED,WELSPUNLIV,Welspun Living Ltd,Active,A,1,INE192B01031,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,159135700000
543317,G R Infraprojects Limited,GRINFRA,G R Infraprojects Ltd,Active,A,5,INE201P01022,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,156205093300
504067,Zensar Technologies Ltd.,ZENSARTECH,ZENSAR TECHNOLOGIES LTD.,Active,A,2,INE520A01027,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,157005152463
500674,Sanofi India Ltd,SANOFI,Sanofi India Ltd,Active,A,10,INE058A01010,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,155457764532
532371,Tata Teleservices (Maharashtra) Ltd.,TTML,TATA TELESERVICES (MAHARASHTRA) LTD.,Active,A,10,INE517B01013,Telecom - Cellular & Fixed line services,Equity,Telecommunication,Telecommunication,Telecom - Services,Telecom - Cellular & Fixed line services,155592157203
540073,BLS International Services Ltd,BLS,BLS International Services Ltd,Active,A,1,INE153T01027,"Tour, Travel Related Services",Equity,Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",155768197693
541557,Fine Organic Industries Limited,FINEORG,Fine Organic Industries Ltd,Active,A,5,INE686Y01026,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,154989300000
500249,KSB LIMITED,KSB,KSB Ltd,Active,A,2,INE999A01023,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines",154390170070
500106,IFCI Ltd.,IFCI,IFCI LTD.,Active,A,10,INE039A01010,Financial Institution,Equity,Financial Services,Financial Services,Finance,Financial Institution,155116562511
539957,Mahanagar Gas Limited,MGL,Mahanagar Gas Ltd,Active,A,10,INE002S01010,LPG/CNG/PNG/LNG Supplier,Equity,Energy,"Oil, Gas & Consumable Fuels",Gas,LPG/CNG/PNG/LNG Supplier,156489023347
523405,JM Financial Limited,JMFINANCIL,JM FINANCIAL LTD.-$,Active,A,1,INE780C01023,Holding Company,Equity,Financial Services,Financial Services,Finance,Holding Company,151386894778
532531,STRIDES PHARMA SCIENCE LIMITED,STAR,Strides Pharma Science Ltd,Active,A,10,INE939A01011,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,149790700000
540743,Godrej Agrovet Limited,GODREJAGRO,Godrej Agrovet Ltd,Active,A,10,INE850D01014,Animal Feed,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Animal Feed,149540488477
542760,STERLING AND WILSON RENEWABLE ENERGY LIMITED,SWSOLAR,Sterling and Wilson Renewable Energy Ltd,Active,A,1,INE00M201021,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,147244172250
513023,NAVA LIMITED,NAVA,Nava Ltd,Active,A,2,INE725A01022,Power Generation,Equity,Utilities,Power,Power,Power Generation,146582420014
522205,Praj Industries Ltd.,PRAJIND,PRAJ INDUSTRIES LTD.,Active,A,2,INE074A01025,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,146600100000
543524,Rainbow Children's Medicare Limited,RAINBOW,Rainbow Children's Medicare Ltd,Active,A,10,INE961O01016,Hospital,Equity,Healthcare,Healthcare,Healthcare Services,Hospital,145066460600
541556,RITES Limited,RITES,RITES Ltd,Active,A,10,INE320J01015,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,145597619410
532783,LT Foods Limited,LTFOODS,LT FOODS LTD.,Active,A,1,INE818H01020,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products,145516300000
524742,Caplin Point Laboratories Ltd.,CAPLIPOINT,CAPLIN POINT LABORATORIES LTD.,Active,A,2,INE475E01026,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,145528184801
500405,Supreme Petrochem Ltd.,SPLPETRO,SUPREME PETROCHEM LTD.,Active,A,2,INE663A01033,Petrochemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Petrochemicals,148358774073
500241,Kirloskar Brothers Ltd.,KIRLOSBROS,KIRLOSKAR BROTHERS LTD.-$,Active,A,2,INE732A01036,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines",147390900000
543297,Inox Wind Energy Limited,IWEL,Inox Wind Energy Ltd,Active,T,10,INE0FLR01028,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,147755667450
532482,Granules India Ltd.,GRANULES,GRANULES INDIA LTD.-$,Active,A,1,INE101D01020,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,144754700000
543945,NETWEB TECHNOLOGIES INDIA LIMITED,NETWEB,Netweb Technologies India Ltd,Active,A,2,INE0NT901020,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments,151138805695
544222,Akums Drugs and Pharmaceuticals Limited,AKUMS,Akums Drugs and Pharmaceuticals Ltd,Active,B,2,INE09XN01023,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,143464539850
543276,Craftsman Automation Limited,CRAFTSMAN,Craftsman Automation Ltd,Active,A,5,INE00LO01017,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,143157723340
544240,Raymond Lifestyle Limited,RAYMONDLSL,Raymond Lifestyle Ltd,Active,B,2,INE02ID01020,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,143500137766
500125,E.I.D. Parry (India) Ltd.,EIDPARRY,E.I.D.-PARRY (INDIA) LTD.,Active,A,1,INE126A01031,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers,142745642845
532927,eClerx Services Limited,ECLERX,ECLERX SERVICES LTD.,Active,A,10,INE738I01010,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),Equity,Services,Services,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),141046510837
500210,Ingersoll-Rand (India) Ltd.,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,Active,A,10,INE177A01018,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines",141036400000
500110,Chennai Petroleum Corporation Ltd.,CHENNPETRO,CHENNAI PETROLEUM CORPORATION LTD.,Active,A,10,INE178A01016,Refineries & Marketing,Equity,Energy,"Oil, Gas & Consumable Fuels",Petroleum Products,Refineries & Marketing,137966319450
544014,Honasa Consumer Limited,HONASA,Honasa Consumer Ltd,Active,B,10,INE0J5401028,Personal Care,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Personal Products,Personal Care,137319346000
543428,Data Patterns (India) Limited,DATAPATTNS,Data Patterns (India) Ltd,Active,A,2,INE0IX101010,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,137608622840
532439,OLECTRA GREENTECH LIMITED,OLECTRA,Olectra Greentech Ltd,Active,A,4,INE260D01016,Passenger Cars & Utility Vehicles,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,138569453135
502986,Vardhman Textiles Limted,VTL,VARDHMAN TEXTILES LTD.,Active,A,2,INE825A01020,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,137778154348
543322,Glenmark Life Sciences Limited,GLS,Glenmark Life Sciences Ltd,Active,A,2,INE03Q201024,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,138457400000
541988,AAVAS Financiers Limited,AAVAS,AAVAS Financiers Ltd,Active,A,10,INE216P01012,Housing Finance Company,Equity,Financial Services,Financial Services,Finance,Housing Finance Company,137223834338
532627,Jaiprakash Power Ventures Limited,JPPOWER,Jaiprakash Power Ventures Limited,Active,A,10,INE351F01018,Power Generation,Equity,Utilities,Power,Power,Power Generation,137137676138
532805,Redington Limited,REDINGTON,Redington Ltd,Active,A,2,INE891D01026,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors,136520847543
532757,VOLTAMP TRANSFORMERS LIMITED,VOLTAMP,VOLTAMP TRANSFORMERS LTD.,Active,A,10,INE540H01012,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,134141886320
